2025-02-18 20:17:04.482623+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs-1
  Scion version: 

  pid:           721437
  euid/egid:     0 0
  cmd line:      ["bin/control" "--config" "/home/marten/go/src/github.com/netsys-lab/scion-orchestrator/config/tmp/cs1-tmp.toml"]

2025-02-18 20:17:04.499489+0000	INFO	           control/main.go:742	No static info file found. Static info settings disabled.	{"err": {"msg": "failed to read static info config: ", "cause": "open /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/config/staticInfoConfig.json: no such file or directory", "stacktrace": ["github.com/scionproto/scion/control/beaconing.ParseStaticInfoCfg /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/staticinfo_config.go:94", "main.realMain /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/cmd/control/main.go:740", "github.com/scionproto/scion/private/app/launcher.(*Application).executeCommand /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:217", "github.com/scionproto/scion/private/app/launcher.(*Application).run.func1 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:113", "github.com/spf13/cobra.(*Command).execute /home/marten/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:983", "github.com/spf13/cobra.(*Command).ExecuteC /home/marten/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1115", "github.com/spf13/cobra.(*Command).Execute /home/marten/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1039", "github.com/spf13/cobra.(*Command).ExecuteContext /home/marten/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1032", "github.com/scionproto/scion/private/app/launcher.(*Application).run /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:148", "github.com/scionproto/scion/private/app/launcher.(*Application).Run /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:101", "main.main /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/cmd/control/main.go:109", "runtime.main /home/marten/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.22.7.linux-amd64/src/runtime/proc.go:271"], "file": "/home/marten/go/src/github.com/netsys-lab/scion-orchestrator/config/staticInfoConfig.json"}}
2025-02-18 20:17:04.499673+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "36945f93", "task": "control_beaconing_originator"}
2025-02-18 20:17:04.499705+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "56b00d9f", "task": "control_beaconing_propagator"}
2025-02-18 20:17:04.499738+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "ad96a675", "task": "control_beaconing_registrar"}
2025-02-18 20:17:04.499761+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "989793b1", "task": "control_pathstorage_cleaner"}
2025-02-18 20:17:04.499770+0000	INFO	           control/main.go:816	Started periodic tasks
2025-02-18 20:17:04.499878+0000	INFO	                env/env.go:201	Exporting prometheus metrics	{"addr": "127.0.0.1:30454"}
2025-02-18 20:17:05.001136+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:05.002397+0000	DEBUG	       beaconing/writer.go:254	Registered beacons	{"debug_id": "ad96a675", "seg_type": "core", "count": 0, "start_isd_ases": 0}
2025-02-18 20:17:05.003304+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "71-20965", "svc": "CS"}
2025-02-18 20:17:05.003353+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "71-2000", "svc": "CS"}
2025-02-18 20:17:05.003493+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "1-151", "svc": "CS"}
2025-02-18 20:17:05.500139+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:06.000725+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:06.501842+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:07.000771+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:07.502413+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:08.000875+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:08.500594+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:09.001246+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:09.501106+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:10.001616+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:10.001736+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:10.001766+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:10.001807+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:10.001855+0000	INFO	   beaconing/originator.go:123	Unable to originate on interface	{"debug_id": "36945f93", "egress_interface": 2, "err": {"msg": "getting beacon sender", "cause": {"msg": "dialing gRPC conn", "cause": {"msg": "resolving SVC address", "cause": "context deadline exceeded", "stacktrace": ["github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:148", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}, "waited_for": "4.998367481s"}}
2025-02-18 20:17:10.001893+0000	INFO	   beaconing/originator.go:123	Unable to originate on interface	{"debug_id": "36945f93", "egress_interface": 4, "err": {"msg": "getting beacon sender", "cause": {"msg": "dialing gRPC conn", "cause": {"msg": "resolving SVC address", "cause": "context deadline exceeded", "stacktrace": ["github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:148", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}, "waited_for": "4.998551117s"}}
2025-02-18 20:17:10.001969+0000	INFO	   beaconing/originator.go:123	Unable to originate on interface	{"debug_id": "36945f93", "egress_interface": 3, "err": {"msg": "getting beacon sender", "cause": {"msg": "dialing gRPC conn", "cause": {"msg": "resolving SVC address", "cause": "context deadline exceeded", "stacktrace": ["github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:148", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}, "waited_for": "4.998689119s"}}
2025-02-18 20:17:10.002177+0000	DEBUG	   beaconing/originator.go:148	Originated beacons	{"debug_id": "36945f93", "egress_interfaces": []}
2025-02-18 20:17:10.002310+0000	DEBUG	       beaconing/writer.go:254	Registered beacons	{"debug_id": "ad96a675", "seg_type": "core", "count": 0, "start_isd_ases": 0}
2025-02-18 20:17:10.006492+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"debug_id": "36945f93", "file": "/home/marten/go/src/github.com/netsys-lab/scion-orchestrator/config/crypto/as/ISD1-AS150.pem"}
2025-02-18 20:17:10.010017+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "71-2000", "svc": "CS"}
2025-02-18 20:17:10.010407+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "1-151", "svc": "CS"}
2025-02-18 20:17:10.010453+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "71-20965", "svc": "CS"}
2025-02-18 20:17:10.501531+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:11.001342+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:11.501177+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:12.000582+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:12.501151+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:13.001200+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:13.500743+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:14.001349+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:14.501593+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:15.002336+0000	DEBUG	       beaconing/writer.go:254	Registered beacons	{"debug_id": "ad96a675", "seg_type": "core", "count": 0, "start_isd_ases": 0}
2025-02-18 20:17:15.002520+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:15.002580+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:15.002521+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:15.002717+0000	INFO	   beaconing/originator.go:123	Unable to originate on interface	{"debug_id": "36945f93", "egress_interface": 2, "err": {"msg": "getting beacon sender", "cause": {"msg": "dialing gRPC conn", "cause": {"msg": "resolving SVC address", "cause": "context deadline exceeded", "stacktrace": ["github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:148", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}, "waited_for": "4.992338297s"}}
2025-02-18 20:17:15.002746+0000	INFO	   beaconing/originator.go:123	Unable to originate on interface	{"debug_id": "36945f93", "egress_interface": 4, "err": {"msg": "getting beacon sender", "cause": {"msg": "dialing gRPC conn", "cause": {"msg": "resolving SVC address", "cause": "context deadline exceeded", "stacktrace": ["github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:148", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}, "waited_for": "4.992743596s"}}
2025-02-18 20:17:15.002840+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:15.002903+0000	INFO	   beaconing/originator.go:123	Unable to originate on interface	{"debug_id": "36945f93", "egress_interface": 3, "err": {"msg": "getting beacon sender", "cause": {"msg": "dialing gRPC conn", "cause": {"msg": "resolving SVC address", "cause": "context deadline exceeded", "stacktrace": ["github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:148", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}, "waited_for": "4.992463886s"}}
2025-02-18 20:17:15.003053+0000	DEBUG	   beaconing/originator.go:148	Originated beacons	{"debug_id": "36945f93", "egress_interfaces": []}
2025-02-18 20:17:15.007232+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"debug_id": "36945f93", "file": "/home/marten/go/src/github.com/netsys-lab/scion-orchestrator/config/crypto/as/ISD1-AS150.pem"}
2025-02-18 20:17:15.010799+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "71-2000", "svc": "CS"}
2025-02-18 20:17:15.011055+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "1-151", "svc": "CS"}
2025-02-18 20:17:15.011226+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "36945f93", "isd_as": "71-20965", "svc": "CS"}
2025-02-18 20:17:15.501354+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:16.001185+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:16.501159+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:17.001256+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:17.501432+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:18.001138+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:18.501210+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:19.000777+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:19.500657+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:20.002467+0000	DEBUG	   beaconing/propagator.go:232	Candidate beacons for propagation	{"debug_id": "56b00d9f", "candidates": {"3":[]}}
2025-02-18 20:17:20.003368+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:20.003392+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": "context deadline exceeded"}
2025-02-18 20:17:20.003520+0000	INFO	   beaconing/originator.go:123	Unable to originate on interface	{"debug_id": "36945f93", "egress_interface": 4, "err": {"msg": "getting beacon sender", "cause": {"msg": "dialing gRPC conn", "cause": {"msg": "resolving SVC address", "cause": "context deadline exceeded", "stacktrace": ["github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:148", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}, "waited_for": "4.992742349s"}}
2025-02-18 20:17:20.003395+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "36945f93", "err": {"msg": "unable to read", "cause": {"msg": "reading underlay connection", "cause": "read udp 127.0.0.1:32764: i/o timeout", "stacktrace": ["github.com/scionproto/scion/pkg/snet.(*SCIONPacketConn).readFrom /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/snet/packet_conn.go:201", "github.com/scionproto/scion/pkg/snet.(*SCIONPacketConn).ReadFrom /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/snet/packet_conn.go:167", "github.com/scionproto/scion/private/svc.roundTripper.RoundTrip /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/svc/resolver.go:169", "github.com/scionproto/scion/private/svc.(*Resolver).LookupSVC /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/svc/resolver.go:115", "github.com/scionproto/scion/private/app/appnet.AddressRewriter.resolveSVC /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/app/appnet/addr.go:140", "github.com/scionproto/scion/private/app/appnet.AddressRewriter.RedirectToQUIC /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/private/app/appnet/addr.go:73", "github.com/scionproto/scion/control/onehop.(*AddressRewriter).RedirectToQUIC /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/onehop/addr.go:79", "github.com/scionproto/scion/pkg/grpc.(*QUICDialer).Dial /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/pkg/grpc/dialer.go:146", "github.com/scionproto/scion/control/beaconing/grpc.(*BeaconSenderFactory).NewSender /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/grpc/beacon_sender.go:51", "github.com/scionproto/scion/control/beaconing.(*beaconOriginator).originateBeacon /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:179", "github.com/scionproto/scion/control/beaconing.(*Originator).originateBeacons.func2 /home/marten/go/src/github.com/netsys-lab/scion-orchestrator/dev/scion/control/beaconing/originator.go:122"]}}}
